4095	768	768	3949	1012	801
0	1024	768	300	1012	771
256	1024	768	373	1014	771
512	1024	768	563	1014	771
768	1024	768	785	1019	771
1024	1024	768	1019	1024	775
1280	1024	768	1258	1029	775
1536	1024	768	1499	1038	775
1792	1024	768	1743	1047	778
2048	1024	768	1988	1059	778
2303	1024	768	2232	1071	781
2559	1024	768	2476	1086	785
2815	1024	768	2722	1102	788
3071	1024	768	2967	1119	791
3327	1024	768	3213	1138	794
3583	1024	768	3460	1159	798
3839	1024	768	3706	1182	801
4095	1024	768	3952	1204	807
0	1280	768	365	1265	778
256	1280	768	425	1265	778
512	1280	768	591	1267	778
768	1280	768	807	1269	778
1024	1280	768	1033	1273	778
1280	1280	768	1271	1278	781
1536	1280	768	1510	1284	781
1792	1280	768	1751	1291	785
2048	1280	768	1994	1300	785
2303	1280	768	2237	1311	788
2559	1280	768	2482	1321	791
2815	1280	768	2727	1335	794
3071	1280	768	2972	1349	798
3327	1280	768	3218	1365	801
3583	1280	768	3463	1381	804
3839	1280	768	3709	1398	807
4095	1280	768	3955	1418	810
0	1536	768	425	1517	785
256	1536	768	476	1517	785
512	1536	768	631	1519	785
768	1536	768	832	1520	788
1024	1536	768	1054	1523	788
1280	1536	768	1285	1528	788
1536	1536	768	1522	1532	791
1792	1536	768	1761	1538	791
2048	1536	768	2004	1545	794
2303	1536	768	2246	1554	794
2559	1536	768	2489	1563	798
2815	1536	768	2733	1574	801
3071	1536	768	2977	1586	804
3327	1536	768	3222	1599	807
3583	1536	768	3468	1613	810
3839	1536	768	3713	1628	814
4095	1536	768	3959	1643	820
0	1792	768	488	1770	794
256	1792	768	537	1770	794
512	1792	768	673	1771	794
768	1792	768	862	1773	794
1024	1792	768	1077	1775	798
1280	1792	768	1303	1779	798
1536	1792	768	1538	1783	798
1792	1792	768	1775	1787	801
2048	1792	768	2015	1794	801
2303	1792	768	2255	1801	804
2559	1792	768	2498	1808	807
2815	1792	768	2741	1818	810
3071	1792	768	2985	1827	814
3327	1792	768	3229	1838	817
3583	1792	768	3474	1850	820
3839	1792	768	3718	1863	823
4095	1792	768	3964	1876	829
0	2048	768	553	2023	807
256	2048	768	596	2023	807
512	2048	768	718	2024	807
768	2048	768	897	2025	807
1024	2048	768	1104	2027	807
1280	2048	768	1327	2030	807
1536	2048	768	1556	2034	810
1792	2048	768	1790	2038	810
2048	2048	768	2027	2043	814
2303	2048	768	2266	2049	817
2559	2048	768	2508	2056	817
2815	2048	768	2750	2063	820
3071	2048	768	2993	2072	823
3327	2048	768	3236	2081	826
3583	2048	768	3480	2091	829
3839	2048	768	3725	2102	835
4095	2048	768	3970	2114	838
0	2303	768	623	2274	820
256	2303	768	657	2274	820
512	2303	768	768	2275	820
768	2303	768	935	2276	820
1024	2303	768	1134	2278	820
1280	2303	768	1351	2281	820
1536	2303	768	1576	2284	823
1792	2303	768	1807	2288	823
2048	2303	768	2042	2292	826
2303	2303	768	2279	2297	826
2559	2303	768	2519	2304	829
2815	2303	768	2760	2310	832
3071	2303	768	3002	2317	835
3327	2303	768	3245	2325	838
3583	2303	768	3488	2334	841
3839	2303	768	3732	2344	848
4095	2303	768	3976	2354	851
0	2559	768	688	2527	832
256	2559	768	718	2527	832
512	2559	768	823	2528	832
768	2559	768	980	2529	832
1024	2559	768	1170	2530	835
1280	2559	768	1378	2533	835
1536	2559	768	1599	2535	835
1792	2559	768	1826	2539	838
2048	2559	768	2059	2542	838
2303	2559	768	2294	2547	841
2559	2559	768	2532	2553	844
2815	2559	768	2772	2558	848
3071	2559	768	3012	2565	851
3327	2559	768	3254	2572	854
3583	2559	768	3497	2580	856
3839	2559	768	3740	2589	859
4095	2559	768	3984	2597	862
0	2815	768	754	2780	848
256	2815	768	781	2780	848
512	2815	768	877	2781	848
768	2815	768	1024	2782	848
1024	2815	768	1206	2783	851
1280	2815	768	1408	2785	851
1536	2815	768	1624	2788	851
1792	2815	768	1848	2790	854
2048	2815	768	2078	2794	854
2303	2815	768	2311	2798	856
2559	2815	768	2546	2803	859
2815	2815	768	2785	2808	862
3071	2815	768	3024	2813	865
3327	2815	768	3265	2820	868
3583	2815	768	3507	2827	871
3839	2815	768	3749	2835	874
4095	2815	768	3992	2843	880
0	3071	768	820	3033	865
256	3071	768	848	3033	865
512	3071	768	933	3033	865
768	3071	768	1071	3034	865
1024	3071	768	1244	3035	865
1280	3071	768	1440	3037	868
1536	3071	768	1652	3039	868
1792	3071	768	1872	3042	868
2048	3071	768	2099	3045	871
2303	3071	768	2329	3049	874
2559	3071	768	2563	3053	874
2815	3071	768	2800	3058	877
3071	3071	768	3038	3063	880
3327	3071	768	3278	3069	883
3583	3071	768	3518	3075	888
3839	3071	768	3760	3082	891
4095	3071	768	4002	3089	894
0	3327	768	888	3285	883
256	3327	768	911	3286	883
512	3327	768	992	3286	883
768	3327	768	1121	3287	883
1024	3327	768	1287	3288	886
1280	3327	768	1476	3289	886
1536	3327	768	1682	3292	886
1792	3327	768	1898	3294	888
2048	3327	768	2121	3297	888
2303	3327	768	2348	3300	891
2559	3327	768	2581	3304	894
2815	3327	768	2815	3308	897
3071	3327	768	3052	3313	900
3327	3327	768	3291	3318	903
3583	3327	768	3530	3324	905
3839	3327	768	3771	3330	908
4095	3327	768	4012	3337	911
0	3583	768	954	3538	903
256	3583	768	977	3538	903
512	3583	768	1050	3539	903
768	3583	768	1172	3539	903
1024	3583	768	1330	3540	903
1280	3583	768	1514	3542	905
1536	3583	768	1714	3544	905
1792	3583	768	1926	3546	908
2048	3583	768	2146	3548	908
2303	3583	768	2370	3552	911
2559	3583	768	2600	3555	914
2815	3583	768	2833	3559	914
3071	3583	768	3068	3564	916
3327	3583	768	3305	3568	922
3583	3583	768	3544	3574	925
3839	3583	768	3783	3580	927
4095	3583	768	4024	3585	930
0	3839	768	1021	3791	922
256	3839	768	1043	3791	922
512	3839	768	1111	3792	925
768	3839	768	1225	3792	925
1024	3839	768	1376	3793	925
1280	3839	768	1553	3795	925
1536	3839	768	1749	3796	927
1792	3839	768	1956	3798	927
2048	3839	768	2172	3801	930
2303	3839	768	2394	3804	930
2559	3839	768	2621	3806	933
2815	3839	768	2852	3810	935
3071	3839	768	3086	3814	938
3327	3839	768	3321	3819	941
3583	3839	768	3558	3823	943
3839	3839	768	3797	3829	946
4095	3839	768	4036	3835	951
0	4095	768	1089	4044	946
256	4095	768	1108	4044	946
512	4095	768	1172	4044	946
768	4095	768	1280	4045	946
1024	4095	768	1424	4046	946
1280	4095	768	1594	4047	946
1536	4095	768	1785	4048	949
1792	4095	768	1988	4050	949
2048	4095	768	2200	4052	951
2303	4095	768	2419	4055	951
2559	4095	768	2644	4058	954
2815	4095	768	2872	4062	956
3071	4095	768	3104	4065	959
3327	4095	768	3338	4069	962
3583	4095	768	3574	4074	964
3839	4095	768	3811	4079	969
4095	4095	768	4050	4084	972
0	0	1024	194	93	1017
256	0	1024	300	93	1017
512	0	1024	522	128	1017
768	0	1024	758	154	1017
1024	0	1024	1000	194	1017
1280	0	1024	1243	240	1017
1536	0	1024	1487	278	1019
1792	0	1024	1732	320	1019
2048	0	1024	1978	365	1021
2303	0	1024	2224	411	1024
2559	0	1024	2470	451	1024
2815	0	1024	2716	499	1026
3071	0	1024	2962	543	1029
3327	0	1024	3208	587	1031
3583	0	1024	3455	631	1033
3839	0	1024	3702	677	1038
4095	0	1024	3948	718	1040
0	256	1024	194	266	1017
256	256	1024	310	266	1017
512	256	1024	522	278	1017
768	256	1024	758	289	1017
1024	256	1024	1000	310	1017
1280	256	1024	1243	339	1019
1536	256	1024	1489	365	1019
1792	256	1024	1734	396	1019
2048	256	1024	1979	432	1021
2303	256	1024	2224	470	1024
2559	256	1024	2470	505	1026
2815	256	1024	2716	548	1026
3071	256	1024	2963	587	1029
3327	256	1024	3209	627	1031
3583	256	1024	3455	669	1036
3839	256	1024	3702	711	1038
4095	256	1024	3948	751	1040
0	512	1024	226	511	1017
256	512	1024	329	511	1017
512	512	1024	532	516	1017
768	512	1024	764	522	1019
1024	512	1024	1004	532	1019
1280	512	1024	1246	548	1019
1536	512	1024	1490	563	1021
1792	512	1024	1736	587	1021
2048	512	1024	1981	605	1024
2303	512	1024	2226	631	1024
2559	512	1024	2471	661	1026
2815	512	1024	2717	688	1029
3071	512	1024	2964	718	1031
3327	512	1024	3210	751	1033
3583	512	1024	3456	785	1036
3839	512	1024	3703	820	1038
4095	512	1024	3949	854	1043
0	768	1024	266	761	1019
256	768	1024	356	764	1019
512	768	1024	548	764	1019
768	768	1024	775	771	1019
1024	768	1024	1012	778	1021
1280	768	1024	1254	785	1021
1536	768	1024	1496	798	1021
1792	768	1024	1740	810	1024
2048	768	1024	1984	826	1024
2303	768	1024	2229	841	1026
2559	768	1024	2475	862	1029
2815	768	1024	2720	883	1031
3071	768	1024	2966	905	1033
3327	768	1024	3212	930	1036
3583	768	1024	3458	956	1038
3839	768	1024	3704	985	1040
4095	768	1024	3951	1014	1045
0	1024	1024	320	1014	1024
256	1024	1024	396	1014	1024
512	1024	1024	572	1017	1024
768	1024	1024	791	1019	1024
1024	1024	1024	1024	1024	1024
1280	1024	1024	1261	1031	1024
1536	1024	1024	1504	1038	1026
1792	1024	1024	1746	1047	1026
2048	1024	1024	1990	1059	1029
2303	1024	1024	2233	1073	1031
2559	1024	1024	2479	1086	1031
2815	1024	1024	2724	1104	1033
3071	1024	1024	2969	1121	1036
3327	1024	1024	3215	1141	1038
3583	1024	1024	3461	1161	1040
3839	1024	1024	3707	1182	1045
4095	1024	1024	3953	1206	1047
0	1280	1024	381	1267	1026
256	1280	1024	438	1267	1026
512	1280	1024	605	1267	1029
768	1280	1024	814	1271	1029
1024	1280	1024	1040	1274	1029
1280	1280	1024	1274	1278	1029
1536	1280	1024	1513	1285	1031
1792	1280	1024	1754	1293	1031
2048	1280	1024	1996	1302	1033
2303	1280	1024	2240	1311	1033
2559	1280	1024	2484	1323	1036
2815	1280	1024	2728	1335	1038
3071	1280	1024	2973	1349	1040
3327	1280	1024	3219	1365	1043
3583	1280	1024	3464	1381	1045
3839	1280	1024	3710	1400	1047
4095	1280	1024	3956	1419	1052
0	1536	1024	438	1519	1033
256	1536	1024	494	1519	1033
512	1536	1024	640	1520	1033
768	1536	1024	838	1522	1033
1024	1536	1024	1059	1525	1033
1280	1536	1024	1289	1529	1036
1536	1536	1024	1526	1534	1036
1792	1536	1024	1765	1540	1036
2048	1536	1024	2006	1547	1038
2303	1536	1024	2247	1556	1040
2559	1536	1024	2491	1564	1040
2815	1536	1024	2735	1574	1043
3071	1536	1024	2979	1586	1045
3327	1536	1024	3224	1599	1047
3583	1536	1024	3469	1613	1052
3839	1536	1024	3714	1628	1054
4095	1536	1024	3960	1644	1057
0	1792	1024	505	1771	1040
256	1792	1024	548	1771	1040
512	1792	1024	681	1773	1040
768	1792	1024	868	1774	1040
1024	1792	1024	1082	1776	1040
1280	1792	1024	1309	1779	1040
1536	1792	1024	1541	1784	1043
1792	1792	1024	1778	1789	1043
2048	1792	1024	2017	1795	1045
2303	1792	1024	2257	1801	1047
2559	1792	1024	2499	1809	1047
2815	1792	1024	2742	1818	1050
3071	1792	1024	2986	1827	1052
3327	1792	1024	3230	1838	1054
3583	1792	1024	3475	1850	1057
3839	1792	1024	3719	1863	1061
4095	1792	1024	3965	1877	1064
0	2048	1024	568	2023	1047
256	2048	1024	605	2024	1047
512	2048	1024	729	2024	1047
768	2048	1024	905	2026	1047
1024	2048	1024	1111	2028	1050
1280	2048	1024	1330	2030	1050
1536	2048	1024	1559	2035	1050
1792	2048	1024	1792	2039	1052
2048	2048	1024	2029	2044	1052
2303	2048	1024	2268	2049	1054
2559	2048	1024	2509	2057	1057
2815	2048	1024	2751	2064	1059
3071	2048	1024	2994	2072	1061
3327	2048	1024	3237	2081	1064
3583	2048	1024	3481	2092	1066
3839	2048	1024	3726	2103	1068
4095	2048	1024	3970	2114	1071
0	2303	1024	631	2275	1057
256	2303	1024	665	2275	1057
512	2303	1024	778	2276	1057
768	2303	1024	943	2277	1057
1024	2303	1024	1141	2279	1057
1280	2303	1024	1354	2282	1059
1536	2303	1024	1579	2284	1059
1792	2303	1024	1809	2288	1061
2048	2303	1024	2044	2293	1061
2303	2303	1024	2281	2298	1064
2559	2303	1024	2521	2304	1066
2815	2303	1024	2761	2310	1066
3071	2303	1024	3003	2318	1068
3327	2303	1024	3246	2326	1073
3583	2303	1024	3489	2334	1075
3839	2303	1024	3733	2344	1077
4095	2303	1024	3977	2355	1080
0	2559	1024	696	2528	1066
256	2559	1024	726	2528	1066
512	2559	1024	829	2529	1068
768	2559	1024	985	2530	1068
1024	2559	1024	1174	2531	1068
1280	2559	1024	1381	2534	1068
1536	2559	1024	1601	2536	1071
1792	2559	1024	1829	2539	1071
2048	2559	1024	2062	2543	1073
2303	2559	1024	2296	2548	1073
2559	2559	1024	2534	2553	1075
2815	2559	1024	2773	2558	1077
3071	2559	1024	3014	2566	1080
3327	2559	1024	3255	2573	1082
3583	2559	1024	3498	2580	1084
3839	2559	1024	3741	2589	1086
4095	2559	1024	3985	2598	1091
0	2815	1024	761	2780	1080
256	2815	1024	791	2780	1080
512	2815	1024	883	2781	1080
768	2815	1024	1029	2782	1080
1024	2815	1024	1210	2783	1080
1280	2815	1024	1411	2785	1080
1536	2815	1024	1628	2788	1082
1792	2815	1024	1851	2790	1082
2048	2815	1024	2080	2794	1084
2303	2815	1024	2313	2798	1084
2559	2815	1024	2548	2803	1086
2815	2815	1024	2786	2808	1089
3071	2815	1024	3026	2814	1091
3327	2815	1024	3267	2820	1093
3583	2815	1024	3508	2828	1095
3839	2815	1024	3750	2835	1100
4095	2815	1024	3993	2843	1102
0	3071	1024	829	3033	1091
256	3071	1024	854	3033	1091
512	3071	1024	938	3034	1091
768	3071	1024	1075	3035	1091
1024	3071	1024	1248	3036	1093
1280	3071	1024	1445	3037	1093
1536	3071	1024	1655	3040	1093
1792	3071	1024	1875	3042	1095
2048	3071	1024	2101	3046	1095
2303	3071	1024	2331	3049	1097
2559	3071	1024	2565	3053	1100
2815	3071	1024	2801	3058	1102
3071	3071	1024	3039	3063	1104
3327	3071	1024	3279	3069	1106
3583	3071	1024	3519	3075	1108
3839	3071	1024	3761	3082	1111
4095	3071	1024	4003	3090	1115
0	3327	1024	894	3286	1104
256	3327	1024	916	3286	1104
512	3327	1024	997	3286	1106
768	3327	1024	1126	3287	1106
1024	3327	1024	1291	3288	1106
1280	3327	1024	1479	3290	1106
1536	3327	1024	1684	3292	1108
1792	3327	1024	1900	3294	1108
2048	3327	1024	2124	3297	1111
2303	3327	1024	2351	3301	1111
2559	3327	1024	2582	3304	1113
2815	3327	1024	2817	3309	1115
3071	3327	1024	3053	3314	1117
3327	3327	1024	3292	3319	1119
3583	3327	1024	3532	3325	1121
3839	3327	1024	3772	3330	1124
4095	3327	1024	4013	3337	1128
0	3583	1024	962	3539	1119
256	3583	1024	982	3539	1119
512	3583	1024	1057	3539	1119
768	3583	1024	1178	3540	1121
1024	3583	1024	1334	3541	1121
1280	3583	1024	1517	3542	1121
1536	3583	1024	1717	3544	1124
1792	3583	1024	1928	3546	1124
2048	3583	1024	2148	3549	1126
2303	3583	1024	2372	3552	1126
2559	3583	1024	2602	3555	1128
2815	3583	1024	2835	3559	1130
3071	3583	1024	3070	3564	1132
3327	3583	1024	3306	3568	1134
3583	3583	1024	3545	3574	1136
3839	3583	1024	3784	3580	1138
4095	3583	1024	4025	3586	1143
0	3839	1024	1026	3791	1136
256	3839	1024	1047	3792	1136
512	3839	1024	1115	3792	1136
768	3839	1024	1229	3793	1136
1024	3839	1024	1380	3794	1136
1280	3839	1024	1557	3795	1138
1536	3839	1024	1751	3797	1138
1792	3839	1024	1958	3799	1141
2048	3839	1024	2174	3801	1141
2303	3839	1024	2396	3804	1143
2559	3839	1024	2623	3807	1145
2815	3839	1024	2854	3810	1145
3071	3839	1024	3087	3814	1147
3327	3839	1024	3322	3819	1149
3583	3839	1024	3559	3824	1153
3839	3839	1024	3798	3829	1155
4095	3839	1024	4037	3835	1157
0	4095	1024	1095	4044	1153
256	4095	1024	1113	4044	1153
512	4095	1024	1178	4045	1153
768	4095	1024	1285	4045	1153
1024	4095	1024	1427	4046	1153
1280	4095	1024	1599	4047	1155
1536	4095	1024	1787	4049	1155
1792	4095	1024	1990	4051	1157
2048	4095	1024	2202	4053	1157
2303	4095	1024	2421	4055	1159
2559	4095	1024	2645	4058	1161
2815	4095	1024	2874	4062	1161
3071	4095	1024	3105	4065	1163
3327	4095	1024	3339	4069	1168
3583	4095	1024	3575	4074	1170
3839	4095	1024	3812	4079	1172
4095	4095	1024	4051	4085	1174
0	0	1280	240	128	1271
256	0	1280	329	128	1271
512	0	1280	537	154	1271
768	0	1280	768	175	1271
1024	0	1280	1007	211	1271
1280	0	1280	1248	254	1271
1536	0	1280	1492	289	1273
1792	0	1280	1736	329	1273
2048	0	1280	1982	373	1274
2303	0	1280	2227	418	1274
2559	0	1280	2472	458	1276
2815	0	1280	2718	505	1278
3071	0	1280	2964	548	1280
3327	0	1280	3210	591	1282
3583	0	1280	3456	636	1284
3839	0	1280	3703	677	1287
4095	0	1280	3949	722	1289
0	256	1280	240	278	1271
256	256	1280	339	278	1271
512	256	1280	537	289	1271
768	256	1280	768	300	1271
1024	256	1280	1007	320	1271
1280	256	1280	1250	347	1271
1536	256	1280	1493	373	1273
1792	256	1280	1737	403	1273
2048	256	1280	1982	438	1274
2303	256	1280	2227	476	1276
2559	256	1280	2473	511	1276
2815	256	1280	2719	548	1278
3071	256	1280	2965	591	1280
3327	256	1280	3211	631	1282
3583	256	1280	3457	673	1284
3839	256	1280	3703	711	1287
4095	256	1280	3950	754	1289
0	512	1280	266	516	1271
256	512	1280	356	516	1271
512	512	1280	548	522	1271
768	512	1280	775	527	1271
1024	512	1280	1012	537	1273
1280	512	1280	1252	553	1273
1536	512	1280	1495	568	1273
1792	512	1280	1740	587	1274
2048	512	1280	1984	610	1274
2303	512	1280	2229	636	1276
2559	512	1280	2474	661	1278
2815	512	1280	2719	692	1280
3071	512	1280	2966	722	1282
3327	512	1280	3211	754	1284
3583	512	1280	3458	788	1285
3839	512	1280	3704	820	1287
4095	512	1280	3950	856	1291
0	768	1280	300	764	1273
256	768	1280	381	764	1273
512	768	1280	563	768	1273
768	768	1280	785	771	1273
1024	768	1280	1019	778	1274
1280	768	1280	1259	788	1274
1536	768	1280	1501	798	1274
1792	768	1280	1744	810	1276
2048	768	1280	1988	826	1276
2303	768	1280	2232	844	1278
2559	768	1280	2477	862	1280
2815	768	1280	2722	886	1282
3071	768	1280	2968	908	1284
3327	768	1280	3214	933	1285
3583	768	1280	3460	959	1287
3839	768	1280	3706	987	1289
4095	768	1280	3952	1014	1291
0	1024	1280	347	1017	1274
256	1024	1280	418	1017	1274
512	1024	1280	587	1019	1276
768	1024	1280	801	1021	1276
1024	1024	1280	1031	1026	1276
1280	1024	1280	1267	1031	1276
1536	1024	1280	1508	1040	1278
1792	1024	1280	1750	1050	1278
2048	1024	1280	1993	1061	1280
2303	1024	1280	2236	1073	1280
2559	1024	1280	2481	1089	1282
2815	1024	1280	2726	1104	1284
3071	1024	1280	2971	1121	1285
3327	1024	1280	3217	1141	1287
3583	1024	1280	3462	1161	1289
3839	1024	1280	3708	1184	1291
4095	1024	1280	3954	1208	1294
0	1280	1280	403	1267	1278
256	1280	1280	458	1267	1278
512	1280	1280	618	1269	1278
768	1280	1280	823	1271	1280
1024	1280	1280	1047	1274	1280
1280	1280	1280	1280	1280	1280
1536	1280	1280	1517	1285	1280
1792	1280	1280	1758	1294	1282
2048	1280	1280	2001	1302	1284
2303	1280	1280	2243	1312	1284
2559	1280	1280	2486	1325	1285
2815	1280	1280	2731	1337	1287
3071	1280	1280	2975	1351	1289
3327	1280	1280	3221	1366	1291
3583	1280	1280	3466	1383	1293
3839	1280	1280	3712	1401	1294
4095	1280	1280	3957	1419	1298
0	1536	1280	458	1519	1284
256	1536	1280	511	1520	1284
512	1536	1280	652	1520	1284
768	1536	1280	848	1523	1284
1024	1536	1280	1066	1526	1284
1280	1536	1280	1294	1529	1284
1536	1536	1280	1531	1535	1285
1792	1536	1280	1769	1541	1285
2048	1536	1280	2009	1548	1287
2303	1536	1280	2250	1556	1289
2559	1536	1280	2494	1566	1289
2815	1536	1280	2737	1576	1291
3071	1536	1280	2981	1587	1293
3327	1536	1280	3226	1600	1294
3583	1536	1280	3471	1614	1296
3839	1536	1280	3716	1629	1300
4095	1536	1280	3961	1646	1302
0	1792	1280	522	1771	1287
256	1792	1280	563	1773	1287
512	1792	1280	692	1773	1289
768	1792	1280	880	1775	1289
1024	1792	1280	1089	1778	1289
1280	1792	1280	1314	1780	1289
1536	1792	1280	1545	1785	1291
1792	1792	1280	1781	1790	1291
2048	1792	1280	2020	1796	1293
2303	1792	1280	2260	1802	1293
2559	1792	1280	2502	1811	1294
2815	1792	1280	2745	1819	1296
3071	1792	1280	2988	1829	1298
3327	1792	1280	3232	1839	1300
3583	1792	1280	3476	1851	1302
3839	1792	1280	3721	1864	1303
4095	1792	1280	3966	1877	1307
0	2048	1280	582	2024	1294
256	2048	1280	618	2024	1294
512	2048	1280	740	2025	1294
768	2048	1280	914	2026	1294
1024	2048	1280	1117	2028	1294
1280	2048	1280	1335	2032	1296
1536	2048	1280	1563	2035	1296
1792	2048	1280	1796	2039	1298
2048	2048	1280	2033	2044	1298
2303	2048	1280	2271	2050	1300
2559	2048	1280	2512	2057	1302
2815	2048	1280	2753	2065	1302
3071	2048	1280	2996	2073	1303
3327	2048	1280	3239	2082	1305
3583	2048	1280	3483	2093	1309
3839	2048	1280	3727	2104	1311
4095	2048	1280	3972	2115	1312
0	2303	1280	644	2276	1302
256	2303	1280	677	2276	1302
512	2303	1280	788	2276	1302
768	2303	1280	951	2278	1302
1024	2303	1280	1147	2280	1302
1280	2303	1280	1359	2282	1303
1536	2303	1280	1583	2285	1303
1792	2303	1280	1813	2289	1303
2048	2303	1280	2047	2294	1305
2303	2303	1280	2284	2298	1307
2559	2303	1280	2523	2304	1307
2815	2303	1280	2764	2311	1309
3071	2303	1280	3005	2318	1311
3327	2303	1280	3248	2326	1312
3583	2303	1280	3491	2335	1316
3839	2303	1280	3735	2345	1318
4095	2303	1280	3978	2355	1320
0	2559	1280	707	2529	1309
256	2559	1280	737	2529	1309
512	2559	1280	838	2529	1309
768	2559	1280	992	2530	1311
1024	2559	1280	1180	2532	1311
1280	2559	1280	1386	2534	1311
1536	2559	1280	1606	2537	1312
1792	2559	1280	1833	2540	1312
2048	2559	1280	2065	2544	1314
2303	2559	1280	2299	2548	1314
2559	2559	1280	2536	2554	1316
2815	2559	1280	2775	2559	1318
3071	2559	1280	3016	2566	1320
3327	2559	1280	3257	2573	1321
3583	2559	1280	3500	2581	1323
3839	2559	1280	3743	2589	1325
4095	2559	1280	3986	2599	1328
0	2815	1280	771	2781	1318
256	2815	1280	801	2781	1318
512	2815	1280	891	2782	1318
768	2815	1280	1036	2782	1320
1024	2815	1280	1216	2784	1320
1280	2815	1280	1416	2786	1320
1536	2815	1280	1632	2788	1321
1792	2815	1280	1855	2791	1321
2048	2815	1280	2083	2795	1323
2303	2815	1280	2315	2799	1323
2559	2815	1280	2551	2803	1325
2815	2815	1280	2789	2809	1327
3071	2815	1280	3028	2815	1328
3327	2815	1280	3269	2821	1330
3583	2815	1280	3510	2828	1332
3839	2815	1280	3752	2835	1334
4095	2815	1280	3995	2844	1337
0	3071	1280	838	3033	1328
256	3071	1280	862	3034	1328
512	3071	1280	946	3034	1328
768	3071	1280	1084	3035	1328
1024	3071	1280	1254	3037	1330
1280	3071	1280	1450	3038	1330
1536	3071	1280	1659	3040	1330
1792	3071	1280	1878	3043	1332
2048	3071	1280	2104	3046	1332
2303	3071	1280	2333	3050	1334
2559	3071	1280	2567	3054	1335
2815	3071	1280	2803	3059	1337
3071	3071	1280	3041	3064	1339
3327	3071	1280	3281	3070	1341
3583	3071	1280	3521	3076	1342
3839	3071	1280	3762	3083	1344
4095	3071	1280	4004	3091	1346
0	3327	1280	903	3286	1339
256	3327	1280	927	3286	1339
512	3327	1280	1004	3287	1339
768	3327	1280	1132	3288	1341
1024	3327	1280	1296	3289	1341
1280	3327	1280	1484	3290	1341
1536	3327	1280	1688	3292	1342
1792	3327	1280	1905	3295	1342
2048	3327	1280	2127	3298	1344
2303	3327	1280	2354	3301	1344
2559	3327	1280	2585	3305	1346
2815	3327	1280	2819	3309	1347
3071	3327	1280	3055	3314	1349
3327	3327	1280	3294	3319	1351
3583	3327	1280	3533	3325	1353
3839	3327	1280	3774	3331	1354
4095	3327	1280	4015	3338	1358
0	3583	1280	969	3539	1351
256	3583	1280	990	3539	1351
512	3583	1280	1064	3539	1351
768	3583	1280	1184	3540	1351
1024	3583	1280	1341	3541	1353
1280	3583	1280	1522	3543	1353
1536	3583	1280	1721	3545	1353
1792	3583	1280	1932	3547	1354
2048	3583	1280	2151	3550	1354
2303	3583	1280	2375	3552	1356
2559	3583	1280	2604	3556	1358
2815	3583	1280	2837	3560	1359
3071	3583	1280	3071	3564	1361
3327	3583	1280	3308	3569	1363
3583	3583	1280	3546	3574	1365
3839	3583	1280	3786	3580	1366
4095	3583	1280	4026	3586	1370
0	3839	1280	1036	3792	1365
256	3839	1280	1054	3792	1365
512	3839	1280	1121	3792	1365
768	3839	1280	1237	3793	1365
1024	3839	1280	1385	3794	1365
1280	3839	1280	1561	3795	1365
1536	3839	1280	1755	3797	1366
1792	3839	1280	1962	3799	1366
2048	3839	1280	2177	3801	1368
2303	3839	1280	2398	3804	1370
2559	3839	1280	2625	3807	1370
2815	3839	1280	2856	3811	1371
3071	3839	1280	3089	3815	1373
3327	3839	1280	3324	3819	1375
3583	3839	1280	3561	3824	1376
3839	3839	1280	3799	3830	1380
4095	3839	1280	4039	3835	1381
0	4095	1280	1102	4044	1378
256	4095	1280	1119	4045	1378
512	4095	1280	1184	4045	1378
768	4095	1280	1291	4046	1378
1024	4095	1280	1432	4046	1378
1280	4095	1280	1603	4047	1380
1536	4095	1280	1791	4049	1380
1792	4095	1280	1993	4051	1380
2048	4095	1280	2205	4053	1381
2303	4095	1280	2423	4056	1383
2559	4095	1280	2648	4059	1383
2815	4095	1280	2876	4062	1385
3071	4095	1280	3107	4066	1386
3327	4095	1280	3341	4070	1388
3583	4095	1280	3576	4074	1391
3839	4095	1280	3813	4080	1393
4095	4095	1280	4052	4085	1395
0	0	1536	289	154	1523
256	0	1536	365	154	1523
512	0	1536	558	175	1523
768	0	1536	781	194	1525
1024	0	1536	1017	226	1525
1280	0	1536	1256	266	1525
1536	0	1536	1498	300	1525
1792	0	1536	1741	339	1526
2048	0	1536	1986	381	1528
2303	0	1536	2230	425	1528
2559	0	1536	2475	464	1529
2815	0	1536	2721	505	1531
3071	0	1536	2967	553	1532
3327	0	1536	3213	596	1534
3583	0	1536	3459	640	1535
3839	0	1536	3705	681	1537
4095	0	1536	3951	726	1540
0	256	1536	289	289	1523
256	256	1536	373	289	1523
512	256	1536	558	300	1523
768	256	1536	781	310	1525
1024	256	1536	1017	329	1525
1280	256	1536	1256	356	1525
1536	256	1536	1499	381	1526
1792	256	1536	1743	411	1526
2048	256	1536	1987	445	1528
2303	256	1536	2231	482	1528
2559	256	1536	2476	516	1529
2815	256	1536	2722	553	1531
3071	256	1536	2967	596	1532
3327	256	1536	3213	636	1534
3583	256	1536	3459	673	1535
3839	256	1536	3705	715	1537
4095	256	1536	3952	758	1540
0	512	1536	310	522	1525
256	512	1536	388	522	1525
512	512	1536	568	527	1525
768	512	1536	788	532	1525
1024	512	1536	1021	543	1525
1280	512	1536	1259	558	1526
1536	512	1536	1501	572	1526
1792	512	1536	1745	591	1528
