260	449	1374
502	433	1321
1027	265	1299
1365	253	1294
1689	239	1245
1864	207	1201
2163	187	1161
2403	140	1125
2639	132	1089
2872	129	1058
3096	125	1028
3319	133	1000
3553	139	973
3794	164	1020
4034	262	1067
4095	417	1172
85	835	1310
231	744	1334
436	653	1343
900	533	1329
1314	416	1304
1671	405	1270
1835	345	1237
2100	308	1204
2480	276	1169
2705	246	1122
2926	205	1083
3158	190	1052
3385	176	1017
3610	190	991
3842	220	1039
4077	368	1087
4095	621	1199
60	1125	1303
182	1122	1318
348	1100	1338
641	801	1325
1111	653	1305
1457	617	1268
1752	534	1225
2037	473	1178
2375	417	1150
2673	361	1116
2869	281	1086
3189	254	1061
3424	229	1031
3674	258	1008
3917	295	1058
4095	507	1109
4095	830	1227
35	1355	1266
122	1348	1275
294	1295	1305
467	1170	1291
931	1032	1274
1341	921	1248
1650	825	1223
1950	742	1181
2246	677	1131
2544	568	1095
2812	487	1068
3077	564	1047
3345	530	1017
3609	528	999
3919	566	1039
4095	698	1078
4095	1041	1220
29	1568	1225
106	1574	1230
211	1541	1248
353	1516	1250
719	1371	1236
1201	1280	1214
1556	1194	1193
1875	1118	1166
2176	1056	1130
2472	1004	1084
2750	921	1052
3012	874	1030
3273	814	1014
3563	797	960
3838	836	1002
4095	875	1045
4095	1163	1139
29	1773	1166
96	1776	1169
171	1787	1179
282	1758	1196
517	1671	1198
1054	1584	1181
1447	1518	1160
1788	1461	1140
2108	1415	1117
2414	1368	1078
2691	1336	1039
2957	1302	1019
3247	1227	972
3513	1162	940
3786	1219	946
4051	1275	984
4095	1464	1058
30	1972	1103
81	1974	1105
137	1984	1111
251	2000	1122
446	1931	1133
820	1844	1134
1334	1785	1129
1694	1742	1114
2029	1705	1095
2350	1676	1062
2642	1656	1031
2920	1625	983
3199	1588	954
3466	1551	926
3741	1506	898
4009	1586	922
4095	1667	946
31	2200	1063
75	2203	1064
121	2214	1069
185	2234	1077
314	2211	1079
545	2111	1079
1134	2055	1073
1570	2009	1070
1935	1975	1056
2272	1948	1026
2585	1930	988
2866	1908	957
3150	1884	932
3421	1855	905
3698	1823	880
3970	1790	855
4095	1864	847
33	2448	1038
71	2450	1039
111	2459	1042
163	2474	1047
292	2492	1052
440	2422	1055
964	2364	1040
1439	2317	1022
1809	2280	1002
2168	2247	977
2510	2219	953
2808	2193	929
3095	2164	906
3372	2138	887
3650	2109	863
3929	2084	843
4095	2099	808
37	2680	986
70	2682	987
99	2689	989
154	2703	993
206	2723	999
405	2700	1018
740	2635	1002
1298	2598	986
1718	2565	967
2084	2539	948
2430	2518	924
2752	2499	906
3043	2479	887
3324	2457	865
3603	2433	845
3884	2407	832
4095	2375	748
51	2911	933
72	2913	933
103	2919	935
143	2931	937
195	2949	941
378	2957	975
717	2899	961
1150	2861	948
1627	2831	935
2003	2807	915
2357	2789	897
2685	2772	879
2992	2754	863
3280	2736	848
3560	2717	834
3837	2699	824
4095	2676	688
98	3145	882
101	3147	882
127	3153	883
147	3163	884
206	3178	886
337	3199	890
547	3165	926
943	3120	914
1489	3093	897
1919	3066	884
2284	3048	866
2622	3033	853
2933	3019	841
3227	3005	791
3518	2990	701
3830	2980	646
4095	2962	591
153	3367	830
141	3369	830
152	3375	831
166	3387	832
215	3403	833
297	3420	835
387	3419	874
645	3369	878
1331	3339	866
1788	3321	837
2192	3303	820
2546	3294	793
2862	3286	688
3180	3277	667
3465	3266	628
3776	3245	610
4095	3221	581
156	3595	829
161	3597	828
178	3603	826
194	3616	819
218	3632	809
272	3656	796
375	3676	822
535	3664	826
942	3616	808
1579	3593	790
2025	3579	773
2398	3570	732
2741	3551	672
3066	3537	638
3387	3521	603
3697	3500	573
4014	3480	573
185	3836	758
189	3837	758
198	3842	760
227	3853	759
254	3869	755
291	3890	748
336	3914	755
488	3932	788
686	3920	748
1097	3880	695
1712	3853	726
2194	3837	705
2593	3818	679
2943	3803	658
3278	3787	631
3606	3767	610
3939	3744	597
224	4067	647
227	4068	651
234	4072	663
247	4080	686
271	4093	691
300	4095	693
310	4095	702
349	4095	726
383	4095	774
852	4095	704
1322	4095	683
1943	4095	681
2413	4087	673
2808	4070	660
3157	4051	665
3505	4033	667
3848	4008	677
199	311	1512
306	308	1551
538	305	1555
1004	186	1530
1364	126	1503
1634	98	1473
1875	90	1444
2112	84	1414
2368	75	1384
2612	83	1356
2833	89	1328
3065	90	1302
3297	98	1277
3532	105	1251
3774	116	1257
4016	126	1303
4095	224	1370
151	402	1537
221	474	1628
468	440	1581
916	302	1563
1341	279	1561
1665	248	1513
1846	209	1473
2134	193	1435
2389	144	1399
2628	140	1367
2858	131	1337
3085	144	1311
3312	146	1284
3546	150	1257
3787	169	1266
4028	271	1319
4095	425	1397
103	822	1562
